name,type,url,date_added,source,path,parent_path
The Lens - Free & Open Patent and Scholarly Search,url,https://www.lens.org/,13356254029538730,other,Other bookmarks >> Research >> Academic Tools >> The Lens - Free & Open Patent and Scholarly Search,Other bookmarks >> Research >> Academic Tools
Dimensions AI | The most advanced scientific research database,url,https://www.dimensions.ai/,13356254053098001,other,Other bookmarks >> Research >> Academic Tools >> Dimensions AI | The most advanced scientific research database,Other bookmarks >> Research >> Academic Tools
Scholarcy - Knowledge made simple,url,https://www.scholarcy.com/,13356335656542742,other,Other bookmarks >> Research >> Academic Tools >> Scholarcy - Knowledge made simple,Other bookmarks >> Research >> Academic Tools
Reference/Citation Map,folder,,13313210871737980,other,Other bookmarks >> Research >> Reference/Citation Map,Other bookmarks >> Research
Using Citations to Explore Academic Literature | Inciteful.xyz,url,https://inciteful.xyz/,13300359706404146,other,Other bookmarks >> Research >> Reference/Citation Map >> Using Citations to Explore Academic Literature | Inciteful.xyz,Other bookmarks >> Research >> Reference/Citation Map
Citation Gecko,url,https://www.citationgecko.com/,13300359738862604,other,Other bookmarks >> Research >> Reference/Citation Map >> Citation Gecko,Other bookmarks >> Research >> Reference/Citation Map
Open Knowledge Maps - A visual interface to the world's scientific knowledge,url,https://openknowledgemaps.org/,13300359743215996,other,Other bookmarks >> Research >> Reference/Citation Map >> Open Knowledge Maps - A visual interface to the world's scientific knowledge,Other bookmarks >> Research >> Reference/Citation Map
Connected Papers | Find and explore academic papers,url,https://www.connectedpapers.com/,13300359747046162,other,Other bookmarks >> Research >> Reference/Citation Map >> Connected Papers | Find and explore academic papers,Other bookmarks >> Research >> Reference/Citation Map
Litmaps,url,https://www.litmaps.com/,13300359751196043,other,Other bookmarks >> Research >> Reference/Citation Map >> Litmaps,Other bookmarks >> Research >> Reference/Citation Map
Local Citation Network,url,https://timwoelfle.github.io/Local-Citation-Network/,13300359759055186,other,Other bookmarks >> Research >> Reference/Citation Map >> Local Citation Network,Other bookmarks >> Research >> Reference/Citation Map
CoCites: A citation-based method for searching scientific literature,url,https://www.cocites.com/,13300359763268748,other,Other bookmarks >> Research >> Reference/Citation Map >> CoCites: A citation-based method for searching scientific literature,Other bookmarks >> Research >> Reference/Citation Map
VOSviewer - Visualizing scientific landscapes,url,https://www.vosviewer.com/,13299475639467884,other,Other bookmarks >> Research >> Reference/Citation Map >> VOSviewer - Visualizing scientific landscapes,Other bookmarks >> Research >> Reference/Citation Map
ResearchRabbit,url,https://www.researchrabbit.ai/,13300359778723778,other,Other bookmarks >> Research >> Reference/Citation Map >> ResearchRabbit,Other bookmarks >> Research >> Reference/Citation Map
Zotero | Your personal research assistant,url,https://www.zotero.org/,13300360581733941,other,Other bookmarks >> Research >> Reference/Citation Map >> Zotero | Your personal research assistant,Other bookmarks >> Research >> Reference/Citation Map
Citation Chaser,url,https://estech.shinyapps.io/citationchaser/,13300360964487507,other,Other bookmarks >> Research >> Reference/Citation Map >> Citation Chaser,Other bookmarks >> Research >> Reference/Citation Map
Scite_,url,https://scite.ai/,13300360975207252,other,Other bookmarks >> Research >> Reference/Citation Map >> Scite_,Other bookmarks >> Research >> Reference/Citation Map
Semantic Scholar | AI-Powered Research Tool,url,https://www.semanticscholar.org/,13300360986957470,other,Other bookmarks >> Research >> Reference/Citation Map >> Semantic Scholar | AI-Powered Research Tool,Other bookmarks >> Research >> Reference/Citation Map
PRISMA Diagram Generator,url,http://prisma.thetacollaborative.ca/,13300360995314109,other,Other bookmarks >> Research >> Reference/Citation Map >> PRISMA Diagram Generator,Other bookmarks >> Research >> Reference/Citation Map
SISJ - Society of Indonesian Science Journalists,url,https://sisj-indonesia.org/,13272601663448825,other,Other bookmarks >> Research >> SISJ - Society of Indonesian Science Journalists,Other bookmarks >> Research
Science Communication Resources for Scientists,url,https://www.mbl.edu/media/resources/,13274016172050156,other,Other bookmarks >> Research >> Science Communication Resources for Scientists,Other bookmarks >> Research
Science Communication Resources Around the Web • Science Communication Project • Iowa State University,url,https://scicomm.las.iastate.edu/our-work/science-communication-resources-around-the-web/,13274016206089904,other,Other bookmarks >> Research >> Science Communication Resources Around the Web • Science Communication Project • Iowa State University,Other bookmarks >> Research
List of Science Communication Resources | LinkedIn,url,https://www.linkedin.com/pulse/list-science-communication-resources-justine-dees-phd/,13274016226237847,other,Other bookmarks >> Research >> List of Science Communication Resources | LinkedIn,Other bookmarks >> Research
Public Understanding of Science: SAGE Journals,url,https://journals.sagepub.com/home/pus,13274018429222207,other,Other bookmarks >> Research >> Public Understanding of Science: SAGE Journals,Other bookmarks >> Research
Science Communication: SAGE Journals,url,https://journals.sagepub.com/home/scx,13274018466938827,other,Other bookmarks >> Research >> Science Communication: SAGE Journals,Other bookmarks >> Research
"JCOM | The Journal of Science Communication published by Sissa Medialab, is an open access, peer reviewed journal dedicated to science.",url,https://jcom.sissa.it/,13274018474147696,other,"Other bookmarks >> Research >> JCOM | The Journal of Science Communication published by Sissa Medialab, is an open access, peer reviewed journal dedicated to science.",Other bookmarks >> Research
SciArt Initiative - SciArt Initiative,url,http://www.sciartinitiative.org/,13274021176476205,other,Other bookmarks >> Research >> SciArt Initiative - SciArt Initiative,Other bookmarks >> Research
The Uncensored Library – Reporters without borders,url,https://www.uncensoredlibrary.com/en,13274265480288630,other,Other bookmarks >> Research >> The Uncensored Library – Reporters without borders,Other bookmarks >> Research
OATD – Open Access Theses and Dissertations,url,https://oatd.org/,13297067110711643,other,Other bookmarks >> Research >> OATD – Open Access Theses and Dissertations,Other bookmarks >> Research
British Library EThOS - Search and order theses online,url,https://ethos.bl.uk/Home.do;jsessionid=7B62860583CD8AD9D452F2ED54C2AD6E,13297067133829729,other,Other bookmarks >> Research >> British Library EThOS - Search and order theses online,Other bookmarks >> Research
AI4media project,url,https://www.ai4media.eu/ai-doctoral-academy/,13300920517802311,other,Other bookmarks >> Research >> AI4media project,Other bookmarks >> Research
PhD fellowship in Communication and Artificial Intelligence - NordMedia Network,url,https://nordmedianetwork.org/latest/vacant-positions/phd-fellowship-in-communication-and-artificial-intelligence/,13300920786893561,other,Other bookmarks >> Research >> PhD fellowship in Communication and Artificial Intelligence - NordMedia Network,Other bookmarks >> Research
AI Media Research -,url,https://aimediaresearch.com/,13300920923708390,other,Other bookmarks >> Research >> AI Media Research -,Other bookmarks >> Research
Heyday - AI-powered Research Assistant,url,https://heyday.xyz/,13300921148635027,other,Other bookmarks >> Research >> Heyday - AI-powered Research Assistant,Other bookmarks >> Research
The Visual Collaboration Platform for Every Team | Miro,url,https://miro.com/,13303723460814886,other,Other bookmarks >> Research >> The Visual Collaboration Platform for Every Team | Miro,Other bookmarks >> Research
Distill — Latest articles about machine learning,url,https://distill.pub/,13304764120667718,other,Other bookmarks >> Research >> Distill — Latest articles about machine learning,Other bookmarks >> Research
Thread: Differentiable Self-organizing Systems,url,https://distill.pub/2020/selforg/,13304764129802737,other,Other bookmarks >> Research >> Thread: Differentiable Self-organizing Systems,Other bookmarks >> Research
Zoom In: An Introduction to Circuits,url,https://distill.pub/2020/circuits/zoom-in/,13304764132685994,other,Other bookmarks >> Research >> Zoom In: An Introduction to Circuits,Other bookmarks >> Research
"Consensus - Evidence-Based Answers, Faster",url,https://consensus.app/,13309772118565939,other,"Other bookmarks >> Research >> Consensus - Evidence-Based Answers, Faster",Other bookmarks >> Research
Applying | EPIC Guide,url,https://epic-guide.github.io/applying,13310146047044254,other,Other bookmarks >> Research >> Applying | EPIC Guide,Other bookmarks >> Research
Sentinel Hub EO Browser,url,https://apps.sentinel-hub.com/eo-browser/?zoom=10&lat=41.9&lng=12.5&themeId=DEFAULT-THEME&toTime=2022-10-14T13%3A54%3A56.657Z,13310229352978194,other,Other bookmarks >> Research >> Sentinel Hub EO Browser,Other bookmarks >> Research
Explainpaper,url,https://www.explainpaper.com/,13311425587303564,other,Other bookmarks >> Research >> Explainpaper,Other bookmarks >> Research
Open Source Society University · GitHub,url,https://github.com/ossu,13315530828355875,other,Other bookmarks >> Research >> Open Source Society University · GitHub,Other bookmarks >> Research
scicomlab.org,url,https://scicomlab.org/,13321849439327837,other,Other bookmarks >> Research >> scicomlab.org,Other bookmarks >> Research
Paperpile: Modern reference and PDF management - Paperpile,url,https://paperpile.com/,13324628196577255,other,Other bookmarks >> Research >> Paperpile: Modern reference and PDF management - Paperpile,Other bookmarks >> Research
Pinpoint,url,https://journaliststudio.google.com/pinpoint/collections,13332292641410034,other,Other bookmarks >> Research >> Pinpoint,Other bookmarks >> Research
The Techno-Optimist Manifesto | Andreessen Horowitz,url,https://a16z.com/the-techno-optimist-manifesto/,13341935954073260,other,Other bookmarks >> Research >> The Techno-Optimist Manifesto | Andreessen Horowitz,Other bookmarks >> Research
papers.day: AI papers made easy,url,https://papers.day/,13343974830192590,other,Other bookmarks >> Research >> papers.day: AI papers made easy,Other bookmarks >> Research
Elicit: Find scientific research papers,url,https://elicit.com/?workflow=table-of-papers,13344666949306727,other,Other bookmarks >> Research >> Elicit: Find scientific research papers,Other bookmarks >> Research
JSTOR Labs,url,https://labs.jstor.org/,13346410645703707,other,Other bookmarks >> Research >> JSTOR Labs,Other bookmarks >> Research
rsrch space,url,https://www.rsrch.space/,13347113318653036,other,Other bookmarks >> Research >> rsrch space,Other bookmarks >> Research
Metaphor - AI powered search,url,https://search.metaphor.systems/,13347113390481759,other,Other bookmarks >> Research >> Metaphor - AI powered search,Other bookmarks >> Research
Stephen Wolfram: Official Website,url,https://www.stephenwolfram.com/,13353059242910884,other,Other bookmarks >> Research >> Stephen Wolfram: Official Website,Other bookmarks >> Research
KooBits - Love Learning,url,https://www.koobits.com/,13353511625360629,other,Other bookmarks >> Research >> KooBits - Love Learning,Other bookmarks >> Research
Academic Torrents,url,https://academictorrents.com/,13355183078931116,other,Other bookmarks >> Research >> Academic Torrents,Other bookmarks >> Research
Pre-Order Lumina Probiotic,url,https://www.luminaprobiotic.com/preorder,13357220082297046,other,Other bookmarks >> Research >> Pre-Order Lumina Probiotic,Other bookmarks >> Research
Generative AI exists because of the transformer,url,https://ig.ft.com/generative-ai/,13357291706355374,other,Other bookmarks >> Research >> Generative AI exists because of the transformer,Other bookmarks >> Research
Visual and data journalism,url,https://www.ft.com/visual-and-data-journalism,13357291725018818,other,Other bookmarks >> Research >> Visual and data journalism,Other bookmarks >> Research
Data For Good at Meta Home,url,https://dataforgood.facebook.com/,13359805681911190,other,Other bookmarks >> Research >> Data For Good at Meta Home,Other bookmarks >> Research
Learn How To Learn - Learn How To Learn,url,https://learnhowtolearn.org/,13363180766139936,other,Other bookmarks >> Research >> Learn How To Learn - Learn How To Learn,Other bookmarks >> Research
International Communication Association,url,https://www.icahdq.org/,13363247346995616,other,Other bookmarks >> Research >> International Communication Association,Other bookmarks >> Research
Our World in Data,url,https://ourworldindata.org/,13365490691174086,other,Other bookmarks >> Research >> Our World in Data,Other bookmarks >> Research
OpenResearch | A nonprofit research organization,url,https://www.openresearchlab.org/,13366180214925513,other,Other bookmarks >> Research >> OpenResearch | A nonprofit research organization,Other bookmarks >> Research
Text Visualization Browser,url,https://textvis.lnu.se/,13366770202680314,other,Other bookmarks >> Research >> Text Visualization Browser,Other bookmarks >> Research
Strut – The complete writing workspace,url,https://strut.so/,13357295707399747,other,Other bookmarks >> Research >> Strut – The complete writing workspace,Other bookmarks >> Research
AI Chat for scientific PDFs | SciSpace,url,https://typeset.io/,13368118777022157,other,Other bookmarks >> Research >> AI Chat for scientific PDFs | SciSpace,Other bookmarks >> Research
Jurnalisme Data,url,https://jurnalismedata.id/,13369203289710163,other,Other bookmarks >> Research >> Jurnalisme Data,Other bookmarks >> Research
alphaXiv,url,https://www.alphaxiv.org/,13370331703418156,other,Other bookmarks >> Research >> alphaXiv,Other bookmarks >> Research
PDF Drive - Search and download PDF files for free.,url,https://www.pdfdrive.com/,13373190525863345,other,Other bookmarks >> Research >> PDF Drive - Search and download PDF files for free.,Other bookmarks >> Research
Mindmap,url,https://mindmap.so/,13374293875596319,other,Other bookmarks >> Research >> Mindmap,Other bookmarks >> Research
Tana,url,https://tana.inc/,13374366870121655,other,Other bookmarks >> Research >> Tana,Other bookmarks >> Research
WorkFlowy,url,https://workflowy.com/,13374366978921103,other,Other bookmarks >> Research >> WorkFlowy,Other bookmarks >> Research
Nightingale - Home,url,https://nightingaledvs.com/,13374721870991595,other,Other bookmarks >> Research >> Nightingale - Home,Other bookmarks >> Research
Your One-Stop Publication Workbench | Zettlr,url,https://www.zettlr.com/,13374833308617381,other,Other bookmarks >> Research >> Your One-Stop Publication Workbench | Zettlr,Other bookmarks >> Research
Bartosz Ciechanowski,url,https://ciechanow.ski/,13375663271561820,other,Other bookmarks >> Research >> Bartosz Ciechanowski,Other bookmarks >> Research
Anna’s Archive,url,https://annas-archive.li/,13378731926102033,other,Other bookmarks >> Research >> Anna’s Archive,Other bookmarks >> Research
alphaXiv Feed,url,https://www.alphaxiv.org/feed,13378991716746489,other,Other bookmarks >> Research >> alphaXiv Feed,Other bookmarks >> Research
alphaXiv Explore,url,https://www.alphaxiv.org/explore/papers,13380244131301416,other,Other bookmarks >> Research >> alphaXiv Explore,Other bookmarks >> Research
D3 by Observable | The JavaScript library for bespoke data visualization,url,https://d3js.org/,13381072630313964,other,Other bookmarks >> Research >> D3 by Observable | The JavaScript library for bespoke data visualization,Other bookmarks >> Research
"CliffsNotes | CliffsNotes Study Guides | Book Summaries, Test Preparation & Homework Help | Written by Teachers",url,https://www.cliffsnotes.com/,13382356856091082,other,"Other bookmarks >> Research >> CliffsNotes | CliffsNotes Study Guides | Book Summaries, Test Preparation & Homework Help | Written by Teachers",Other bookmarks >> Research
Corca: Collaborative Math Editor,url,https://corca.io/,13382706391161546,other,Other bookmarks >> Research >> Corca: Collaborative Math Editor,Other bookmarks >> Research
Socratica,url,https://www.socratica.info/,13384327196074891,other,Other bookmarks >> Research >> Socratica,Other bookmarks >> Research
SLUM: The Shadow Library Uptime Monitor,url,https://open-slum.org/,13384560644015159,other,Other bookmarks >> Research >> SLUM: The Shadow Library Uptime Monitor,Other bookmarks >> Research
Exa Websets,url,https://websets.exa.ai/,13385004963427743,other,Other bookmarks >> Research >> Exa Websets,Other bookmarks >> Research
Front Matter,url,https://personal.math.ubc.ca/~tbjw/ila/index.html,13385602228845991,other,Other bookmarks >> Research >> Front Matter,Other bookmarks >> Research
Lucid - Write in Flow,url,https://www.getlucid.app/,13385871211759235,other,Other bookmarks >> Research >> Lucid - Write in Flow,Other bookmarks >> Research
Matter,url,https://hq.getmatter.com/,13386250787989858,other,Other bookmarks >> Research >> Matter,Other bookmarks >> Research
Finna Editor,url,https://finna.ai/,13386332901427314,other,Other bookmarks >> Research >> Finna Editor,Other bookmarks >> Research
Corca: Collaborative Math Editor,url,https://corca.app/,13386344350910007,other,Other bookmarks >> Research >> Corca: Collaborative Math Editor,Other bookmarks >> Research
Best AI research assistant | AnswerThis,url,https://answerthis.io/228702/ask-answerthis,13386420942914663,other,Other bookmarks >> Research >> Best AI research assistant | AnswerThis,Other bookmarks >> Research
"Thymer - A smart new editor for thoughts, notes, tasks and planning",url,https://thymer.com/,13386656900816650,other,"Other bookmarks >> Research >> Thymer - A smart new editor for thoughts, notes, tasks and planning",Other bookmarks >> Research
NewLimit | Extending human healthspan,url,https://www.newlimit.com/,13391067204120057,other,Other bookmarks >> Research >> NewLimit | Extending human healthspan,Other bookmarks >> Research
Exa Websets,url,https://websets.exa.ai/datasets,13391584731470692,other,Other bookmarks >> Research >> Exa Websets,Other bookmarks >> Research
Design & Marketing,folder,,13313210871614953,other,Other bookmarks >> Design & Marketing,Other bookmarks
Facebook Blueprint ,url,https://www.facebookblueprint.com/student/catalog,13257343913649617,other,Other bookmarks >> Design & Marketing >> Facebook Blueprint ,Other bookmarks >> Design & Marketing
Instagram for Business,url,https://business.instagram.com/getting-started,13257344112567108,other,Other bookmarks >> Design & Marketing >> Instagram for Business,Other bookmarks >> Design & Marketing
Google Ads,url,https://skillshop.exceedlms.com/student/catalog/list?category_ids=53-google-ads,13257344265474910,other,Other bookmarks >> Design & Marketing >> Google Ads,Other bookmarks >> Design & Marketing
Google Analytics Academy,url,https://skillshop.exceedlms.com/student/catalog/list?category_ids=540-analytics-academy,13257344281994910,other,Other bookmarks >> Design & Marketing >> Google Analytics Academy,Other bookmarks >> Design & Marketing
Twitter Business,url,https://business.twitter.com/en/advertising/campaign-types.html,13257344444490640,other,Other bookmarks >> Design & Marketing >> Twitter Business,Other bookmarks >> Design & Marketing
Fundamentals of Digital Marketing Course - Google Digital Garage,url,https://learndigital.withgoogle.com/digitalgarage/course/digital-marketing,13268565319837199,other,Other bookmarks >> Design & Marketing >> Fundamentals of Digital Marketing Course - Google Digital Garage,Other bookmarks >> Design & Marketing
Become an Online Marketing Manager,url,https://www.linkedin.com/learning/paths/become-an-online-marketing-manager?src=aff-lilpar&veh=aff_src.aff-lilpar_c.partners_pkw.2558440_plc.Best%20Choice%20Media_pcrid.449670_learning&trk=aff_src.aff-lilpar_c.partners_pkw.2558440_plc.Best%20Choice%20Media_pcrid.449670_learning&clickid=Wph3xZw1TxyLUTswUx0Mo3QgUkB1Xf0NeybmTc0&irgwc=1,13268565332429159,other,Other bookmarks >> Design & Marketing >> Become an Online Marketing Manager,Other bookmarks >> Design & Marketing
Inbound Marketing Certification | HubSpot Academy,url,https://academy.hubspot.com/courses/inbound-marketing?library=true,13268565345785656,other,Other bookmarks >> Design & Marketing >> Inbound Marketing Certification | HubSpot Academy,Other bookmarks >> Design & Marketing
Digital Marketing Strategy | edX,url,https://www.edx.org/course/digital-marketing-strategy?source=aw&awc=6798_1624091662_8c0e5280e50619b72a73d1b1c8349709&utm_source=aw&utm_medium=affiliate_partner&utm_content=text-link&utm_term=787739_Best+Choice+Media,13268565426775967,other,Other bookmarks >> Design & Marketing >> Digital Marketing Strategy | edX,Other bookmarks >> Design & Marketing
Digital Strategy and Action | edX,url,https://www.edx.org/course/digital-strategy-and-action?source=aw&awc=6798_1624091670_37603adf5af70b5e404ca894345c26f7&utm_source=aw&utm_medium=affiliate_partner&utm_content=text-link&utm_term=787739_Best+Choice+Media,13268565428879650,other,Other bookmarks >> Design & Marketing >> Digital Strategy and Action | edX,Other bookmarks >> Design & Marketing
Digital Media and Marketing Strategies | Coursera,url,https://www.coursera.org/learn/marketing-plan?ranMID=40328&ranEAID=XMuWjHlUEYs&ranSiteID=XMuWjHlUEYs-xrK451MsQcs7AM6YonHNoQ&siteID=XMuWjHlUEYs-xrK451MsQcs7AM6YonHNoQ&utm_content=10&utm_medium=partners&utm_source=linkshare&utm_campaign=XMuWjHlUEYs#syllabus,13268565453797429,other,Other bookmarks >> Design & Marketing >> Digital Media and Marketing Strategies | Coursera,Other bookmarks >> Design & Marketing
RevoU Xplore,url,https://xplore.revou.co/start,13272706163941311,other,Other bookmarks >> Design & Marketing >> RevoU Xplore,Other bookmarks >> Design & Marketing
Write high-performing copy in seconds using AI,url,https://web.compose.ai/,13300836524174308,other,Other bookmarks >> Design & Marketing >> Write high-performing copy in seconds using AI,Other bookmarks >> Design & Marketing
Copy.ai: Write better marketing copy and content with AI,url,https://www.copy.ai/,13300836551928370,other,Other bookmarks >> Design & Marketing >> Copy.ai: Write better marketing copy and content with AI,Other bookmarks >> Design & Marketing
HubSpot | Best Free CRM Software for Businesses,url,https://www.hubspot.com/products/crm,13305024118909700,other,Other bookmarks >> Design & Marketing >> HubSpot | Best Free CRM Software for Businesses,Other bookmarks >> Design & Marketing
Semrush - Online Marketing Can Be Easy,url,https://www.semrush.com/,13305024128181589,other,Other bookmarks >> Design & Marketing >> Semrush - Online Marketing Can Be Easy,Other bookmarks >> Design & Marketing
Web Design Museum 1991 – 2006,url,https://www.webdesignmuseum.org/,13311356386510957,other,Other bookmarks >> Design & Marketing >> Web Design Museum 1991 – 2006,Other bookmarks >> Design & Marketing
Product design & UX design resources – Degreeless.Design,url,https://www.degreeless.design/,13332906704907575,other,Other bookmarks >> Design & Marketing >> Product design & UX design resources – Degreeless.Design,Other bookmarks >> Design & Marketing
"The Stocks 3 | Best royalty free stock photos, videos, mockups, icons and fonts!",url,https://thestocks.im/,13338392046101124,other,"Other bookmarks >> Design & Marketing >> The Stocks 3 | Best royalty free stock photos, videos, mockups, icons and fonts!",Other bookmarks >> Design & Marketing
NoLimit Indonesia ID - NoLimit,url,https://nolimit.id/?utm_source=twitter&utm_campaign=desty-page,13346930058970997,other,Other bookmarks >> Design & Marketing >> NoLimit Indonesia ID - NoLimit,Other bookmarks >> Design & Marketing
"Sketch · Design, collaborate, prototype and handoff",url,https://www.sketch.com/,13347035659224409,other,"Other bookmarks >> Design & Marketing >> Sketch · Design, collaborate, prototype and handoff",Other bookmarks >> Design & Marketing
Powerful API Stack For Data-Driven SEO Tools – DataForSEO,url,https://dataforseo.com/,13355308603500909,other,Other bookmarks >> Design & Marketing >> Powerful API Stack For Data-Driven SEO Tools – DataForSEO,Other bookmarks >> Design & Marketing
Dub.co - Link Management for Modern Marketing Teams,url,https://dub.co/,13356523714250963,other,Other bookmarks >> Design & Marketing >> Dub.co - Link Management for Modern Marketing Teams,Other bookmarks >> Design & Marketing
mmm.page — Your Corner of the Internet,url,https://mmm.page/,13357296944526709,other,Other bookmarks >> Design & Marketing >> mmm.page — Your Corner of the Internet,Other bookmarks >> Design & Marketing
A beautiful library with SVG logos - Svgl,url,https://svgl.app/,13358486641737019,other,Other bookmarks >> Design & Marketing >> A beautiful library with SVG logos - Svgl,Other bookmarks >> Design & Marketing
Flareum | Design System Builder,url,https://flareum.io/,13358500542542622,other,Other bookmarks >> Design & Marketing >> Flareum | Design System Builder,Other bookmarks >> Design & Marketing
Algo — Video Automation,url,https://algo.tv/,13358506159332101,other,Other bookmarks >> Design & Marketing >> Algo — Video Automation,Other bookmarks >> Design & Marketing
"Cap — Effortless, instant screen sharing. Open source and cross-platform.",url,https://cap.so/,13358586033424631,other,"Other bookmarks >> Design & Marketing >> Cap — Effortless, instant screen sharing. Open source and cross-platform.",Other bookmarks >> Design & Marketing
beehiiv — The newsletter platform built for growth,url,https://www.beehiiv.com/,13358693071571301,other,Other bookmarks >> Design & Marketing >> beehiiv — The newsletter platform built for growth,Other bookmarks >> Design & Marketing
Relume — Websites designed & built faster with AI | AI website builder,url,https://www.relume.io/,13359633389837623,other,Other bookmarks >> Design & Marketing >> Relume — Websites designed & built faster with AI | AI website builder,Other bookmarks >> Design & Marketing
Circle | The all-in-one community platform,url,https://circle.so/,13359764360148911,other,Other bookmarks >> Design & Marketing >> Circle | The all-in-one community platform,Other bookmarks >> Design & Marketing
Origami Studio — Origami Studio 3,url,https://origami.design/,13359976050918607,other,Other bookmarks >> Design & Marketing >> Origami Studio — Origami Studio 3,Other bookmarks >> Design & Marketing
AI Tools For Designers - Awwwards,url,https://www.awwwards.com/awwwards/collections/ai-tools-for-designers/,13360112618771683,other,Other bookmarks >> Design & Marketing >> AI Tools For Designers - Awwwards,Other bookmarks >> Design & Marketing
Are.na,url,https://www.are.na/,13360286578141669,other,Other bookmarks >> Design & Marketing >> Are.na,Other bookmarks >> Design & Marketing
Anyways Creative,url,https://www.anyways.co/,13360597516533436,other,Other bookmarks >> Design & Marketing >> Anyways Creative,Other bookmarks >> Design & Marketing
Work by Claudio guglieri,url,https://guglieri.com/,13361620381117671,other,Other bookmarks >> Design & Marketing >> Work by Claudio guglieri,Other bookmarks >> Design & Marketing
Easing Functions Cheat Sheet,url,https://easings.net/,13362554226887950,other,Other bookmarks >> Design & Marketing >> Easing Functions Cheat Sheet,Other bookmarks >> Design & Marketing
PIKIMOV ☆ Free web-based motion design and video editor,url,https://pikimov.com/,13364218946073766,other,Other bookmarks >> Design & Marketing >> PIKIMOV ☆ Free web-based motion design and video editor,Other bookmarks >> Design & Marketing
Skool: Discover Communities or Create Your Own,url,https://www.skool.com/,13365071002464376,other,Other bookmarks >> Design & Marketing >> Skool: Discover Communities or Create Your Own,Other bookmarks >> Design & Marketing
List of Aesthetics | Aesthetics Wiki | Fandom,url,https://aesthetics.fandom.com/wiki/List_of_Aesthetics,13365470488257310,other,Other bookmarks >> Design & Marketing >> List of Aesthetics | Aesthetics Wiki | Fandom,Other bookmarks >> Design & Marketing
SACHIN TENG 晴晴,url,https://www.sachinteng.com/,13366126111709815,other,Other bookmarks >> Design & Marketing >> SACHIN TENG 晴晴,Other bookmarks >> Design & Marketing
Agora | The world's store,url,https://www.searchagora.com/,13366767881503068,other,Other bookmarks >> Design & Marketing >> Agora | The world's store,Other bookmarks >> Design & Marketing
Public Work by Cosmos,url,https://public.work/,13366777508433864,other,Other bookmarks >> Design & Marketing >> Public Work by Cosmos,Other bookmarks >> Design & Marketing
Cosmos,url,https://www.cosmos.so/,13366777532630925,other,Other bookmarks >> Design & Marketing >> Cosmos,Other bookmarks >> Design & Marketing
The AI design tool for product photography - Drag and drop to create stunning photoshoots in seconds,url,https://flair.ai/,13366809132735535,other,Other bookmarks >> Design & Marketing >> The AI design tool for product photography - Drag and drop to create stunning photoshoots in seconds,Other bookmarks >> Design & Marketing
CreatorKit - AI images and videos,url,https://creatorkit.com/,13366809145647980,other,Other bookmarks >> Design & Marketing >> CreatorKit - AI images and videos,Other bookmarks >> Design & Marketing
SAM 2 Demo | By Meta FAIR,url,https://sam2.metademolab.com/,13366814862812366,other,Other bookmarks >> Design & Marketing >> SAM 2 Demo | By Meta FAIR,Other bookmarks >> Design & Marketing
Video file compressor,url,https://tools.rotato.app/compress,13368770767758915,other,Other bookmarks >> Design & Marketing >> Video file compressor,Other bookmarks >> Design & Marketing
Clay - Uplevel your data enrichment. Scale personalized outreach.,url,https://www.clay.com/,13368890557724620,other,Other bookmarks >> Design & Marketing >> Clay - Uplevel your data enrichment. Scale personalized outreach.,Other bookmarks >> Design & Marketing
Tailwind CSS - Rapidly build modern websites without ever leaving your HTML.,url,https://tailwindcss.com/,13368892483214918,other,Other bookmarks >> Design & Marketing >> Tailwind CSS - Rapidly build modern websites without ever leaving your HTML.,Other bookmarks >> Design & Marketing
shadcn/ui,url,https://ui.shadcn.com/,13368958821242371,other,Other bookmarks >> Design & Marketing >> shadcn/ui,Other bookmarks >> Design & Marketing
"VEED.IO - AI Video Editor - Fast, Online, Free",url,https://www.veed.io/,13369392335858393,other,"Other bookmarks >> Design & Marketing >> VEED.IO - AI Video Editor - Fast, Online, Free",Other bookmarks >> Design & Marketing
tiiny.host - The simplest way to share your work online,url,https://tiiny.host/,13369393038550267,other,Other bookmarks >> Design & Marketing >> tiiny.host - The simplest way to share your work online,Other bookmarks >> Design & Marketing
Makeship,url,https://www.makeship.com/,13371021197286037,other,Other bookmarks >> Design & Marketing >> Makeship,Other bookmarks >> Design & Marketing
Framer — The web builder for stunning sites.,url,https://www.framer.com/,13371727469370602,other,Other bookmarks >> Design & Marketing >> Framer — The web builder for stunning sites.,Other bookmarks >> Design & Marketing
Search Results | BBC Sound Effects,url,https://sound-effects.bbcrewind.co.uk/search?cat=Machines,13371750864763447,other,Other bookmarks >> Design & Marketing >> Search Results | BBC Sound Effects,Other bookmarks >> Design & Marketing
OrderOnline | Tingkatkan penjualan dengan manajemen order yang serba otomatis | Tingkatkan penjualan dengan manajemen order yang serba otomatis,url,https://orderonline.id/,13372565600382942,other,Other bookmarks >> Design & Marketing >> OrderOnline | Tingkatkan penjualan dengan manajemen order yang serba otomatis | Tingkatkan penjualan dengan manajemen order yang serba otomatis,Other bookmarks >> Design & Marketing
LYNK | Website Builder,url,https://lynk.id/,13372581753435804,other,Other bookmarks >> Design & Marketing >> LYNK | Website Builder,Other bookmarks >> Design & Marketing
Show Your Skill | Clicky,url,https://clicky.id/en,13372581988556220,other,Other bookmarks >> Design & Marketing >> Show Your Skill | Clicky,Other bookmarks >> Design & Marketing
